309.650000,310.373052,311.032497,311.632139,312.175743,312.667018,313.109596,313.507023,313.862734,314.180050,314.462156,314.712097,314.932769,315.126911,315.297100,315.445749,315.575108,315.687260,315.784130,315.867480,315.938923,315.999921,316.051798,316.095742,316.132819,316.163975,316.190049,316.211782,316.229821,316.244731,316.257005,316.267065,316.275277,316.281950,316.287350,316.291700,316.295190,316.297977,316.300193,316.301946,316.303327,316.304408,316.305250,316.305901,316.306399,316.306777,316.307056,316.307256,316.307390,316.307466,316.307491,316.307466,316.307390,316.307256,316.307056,316.306777,316.306399,316.305901,316.305250,316.304408,316.303327,316.301946,316.300193,316.297977,316.295190,316.291700,316.287350,316.281950,316.275277,316.267065,316.257005,316.244731,316.229821,316.211782,316.190049,316.163975,316.132819,316.095742,316.051798,315.999921,315.938923,315.867480,315.784130,315.687260,315.575108,315.445749,315.297100,315.126911,314.932769,314.712097,314.462156,314.180050,313.862734,313.507023,313.109596,312.667018,312.175743,311.632139,311.032497,310.373052
309.650000,310.374920,311.036224,311.637707,312.183124,312.676175,313.120486,313.519594,313.876929,314.195803,314.479399,314.730758,314.952771,315.148175,315.319546,315.469297,315.599678,315.712774,315.810509,315.894650,315.966812,316.028460,316.080921,316.125389,316.162932,316.194501,316.220940,316.242992,316.261310,316.276463,316.288946,316.299187,316.307552,316.314356,316.319867,316.324311,316.327880,316.330732,316.333002,316.334800,316.336217,316.337328,316.338194,316.338864,316.339378,316.339767,316.340056,316.340262,316.340401,316.340480,316.340506,316.340480,316.340401,316.340262,316.340056,316.339767,316.339378,316.338864,316.338194,316.337328,316.336217,316.334800,316.333002,316.330732,316.327880,316.324311,316.319867,316.314356,316.307552,316.299187,316.288946,316.276463,316.261310,316.242992,316.220940,316.194501,316.162932,316.125389,316.080921,316.028460,315.966812,315.894650,315.810509,315.712774,315.599678,315.469297,315.319546,315.148175,314.952771,314.730758,314.479399,314.195803,313.876929,313.519594,313.120486,312.676175,312.183124,311.637707,311.036224,310.374920
309.650000,310.376784,311.039943,311.643261,312.190487,312.685311,313.131352,313.532137,313.891092,314.211523,314.496607,314.749381,314.972734,315.169400,315.341953,315.492807,315.624210,315.738249,315.836851,315.921785,315.994667,316.056966,316.110014,316.155008,316.193019,316.225003,316.251808,316.274182,316.292781,316.308179,316.320873,316.331295,316.339816,316.346752,316.352376,316.356915,316.360562,316.363481,316.365806,316.367649,316.369103,316.370245,316.371136,316.371826,316.372355,316.372757,316.373054,316.373268,316.373411,316.373493,316.373520,316.373493,316.373411,316.373268,316.373054,316.372757,316.372355,316.371826,316.371136,316.370245,316.369103,316.367649,316.365806,316.363481,316.360562,316.356915,316.352376,316.346752,316.339816,316.331295,316.320873,316.308179,316.292781,316.274182,316.251808,316.225003,316.193019,316.155008,316.110014,316.056966,315.994667,315.921785,315.836851,315.738249,315.624210,315.492807,315.341953,315.169400,314.972734,314.749381,314.496607,314.211523,313.891092,313.532137,313.131352,312.685311,312.190487,311.643261,311.039943,310.376784
309.650000,310.378643,311.043652,311.648803,312.197833,312.694426,313.142192,313.544652,313.905224,314.227210,314.513780,314.767968,314.992659,315.190586,315.364321,315.516277,315.648703,315.763687,315.863157,315.948884,316.022488,316.085441,316.139078,316.184598,316.223080,316.255481,316.282655,316.305353,316.324234,316.339878,316.352785,316.363390,316.372068,316.379139,316.384876,316.389510,316.393239,316.396224,316.398605,316.400494,316.401987,316.403159,316.404075,316.404785,316.405331,316.405744,316.406052,316.406272,316.406420,316.406505,316.406533,316.406505,316.406420,316.406272,316.406052,316.405744,316.405331,316.404785,316.404075,316.403159,316.401987,316.400494,316.398605,316.396224,316.393239,316.389510,316.384876,316.379139,316.372068,316.363390,316.352785,316.339878,316.324234,316.305353,316.282655,316.255481,316.223080,316.184598,316.139078,316.085441,316.022488,315.948884,315.863157,315.763687,315.648703,315.516277,315.364321,315.190586,314.992659,314.767968,314.513780,314.227210,313.905224,313.544652,313.142192,312.694426,312.197833,311.648803,311.043652,310.378643
309.650000,310.380498,311.047352,311.654330,312.205161,312.703519,313.153007,313.557139,313.919326,314.242863,314.530918,314.786518,315.012547,315.211734,315.386651,315.539709,315.673158,315.789088,315.889427,315.975949,316.050276,316.113884,316.168111,316.214161,316.253115,316.285936,316.313480,316.336503,316.355669,316.371561,316.384683,316.395473,316.404309,316.411515,316.417367,316.422099,316.425908,316.428962,316.431400,316.433336,316.434867,316.436070,316.437012,316.437742,316.438304,316.438731,316.439048,316.439276,316.439428,316.439516,316.439545,316.439516,316.439428,316.439276,316.439048,316.438731,316.438304,316.437742,316.437012,316.436070,316.434867,316.433336,316.431400,316.428962,316.425908,316.422099,316.417367,316.411515,316.404309,316.395473,316.384683,316.371561,316.355669,316.336503,316.313480,316.285936,316.253115,316.214161,316.168111,316.113884,316.050276,315.975949,315.889427,315.789088,315.673158,315.539709,315.386651,315.211734,315.012547,314.786518,314.530918,314.242863,313.919326,313.557139,313.153007,312.703519,312.205161,311.654330,311.047352,310.380498
309.650000,310.382348,311.051044,311.659845,312.212473,312.712592,313.163798,313.569598,313.933397,314.258484,314.548020,314.805031,315.032397,315.232843,315.408941,315.563102,315.697576,315.814451,315.915660,316.002978,316.078030,316.142296,316.197115,316.243696,316.283124,316.316366,316.344283,316.367633,316.387086,316.403227,316.416566,316.427542,316.436539,316.443881,316.449849,316.454679,316.458571,316.461694,316.464189,316.466173,316.467743,316.468979,316.469946,316.470698,316.471276,316.471716,316.472043,316.472278,316.472435,316.472526,316.472556,316.472526,316.472435,316.472278,316.472043,316.471716,316.471276,316.470698,316.469946,316.468979,316.467743,316.466173,316.464189,316.461694,316.458571,316.454679,316.449849,316.443881,316.436539,316.427542,316.416566,316.403227,316.387086,316.367633,316.344283,316.316366,316.283124,316.243696,316.197115,316.142296,316.078030,316.002978,315.915660,315.814451,315.697576,315.563102,315.408941,315.232843,315.032397,314.805031,314.548020,314.258484,313.933397,313.569598,313.163798,312.712592,312.212473,311.659845,311.051044,310.382348
309.650000,310.384194,311.054727,311.665347,312.219767,312.721644,313.174565,313.582030,313.947438,314.274071,314.565088,314.823509,315.052209,315.253914,315.431193,315.586457,315.721955,315.839777,315.941858,316.029973,316.105752,316.170675,316.226088,316.273203,316.313107,316.346773,316.375063,316.398743,316.418485,316.434878,316.448434,316.459599,316.468757,316.476238,316.482323,316.487252,316.491228,316.494421,316.496974,316.499006,316.500616,316.501884,316.502878,316.503651,316.504246,316.504699,316.505036,316.505279,316.505441,316.505535,316.505566,316.505535,316.505441,316.505279,316.505036,316.504699,316.504246,316.503651,316.502878,316.501884,316.500616,316.499006,316.496974,316.494421,316.491228,316.487252,316.482323,316.476238,316.468757,316.459599,316.448434,316.434878,316.418485,316.398743,316.375063,316.346773,316.313107,316.273203,316.226088,316.170675,316.105752,316.029973,315.941858,315.839777,315.721955,315.586457,315.431193,315.253914,315.052209,314.823509,314.565088,314.274071,313.947438,313.582030,313.174565,312.721644,312.219767,311.665347,311.054727,310.384194
309.650000,310.386036,311.058401,311.670836,312.227044,312.730675,313.185307,313.594435,313.961448,314.289627,314.582121,314.841950,315.071984,315.274948,315.453407,315.609774,315.746296,315.865067,315.968019,316.056933,316.133440,316.199024,316.255032,316.302682,316.343064,316.377155,316.405822,316.429834,316.449866,316.466512,316.480288,316.491642,316.500964,316.508584,316.514787,316.519817,316.523878,316.527141,316.529754,316.531835,316.533485,316.534786,316.535807,316.536602,316.537215,316.537681,316.538029,316.538279,316.538447,316.538543,316.538575,316.538543,316.538447,316.538279,316.538029,316.537681,316.537215,316.536602,316.535807,316.534786,316.533485,316.531835,316.529754,316.527141,316.523878,316.519817,316.514787,316.508584,316.500964,316.491642,316.480288,316.466512,316.449866,316.429834,316.405822,316.377155,316.343064,316.302682,316.255032,316.199024,316.133440,316.056933,315.968019,315.865067,315.746296,315.609774,315.453407,315.274948,315.071984,314.841950,314.582121,314.289627,313.961448,313.594435,313.185307,312.730675,312.227044,311.670836,311.058401,310.386036
309.650000,310.387873,311.062066,311.676312,312.234304,312.739685,313.196026,313.606812,313.975429,314.305149,314.599120,314.860355,315.091722,315.295943,315.475583,315.633052,315.770600,315.890319,315.994144,316.083859,316.161095,316.227340,316.283947,316.332133,316.372995,316.407513,316.436559,316.460904,316.481228,316.498129,316.512126,316.523673,316.533158,316.540919,316.547243,316.552374,316.556520,316.559856,316.562528,316.564659,316.566351,316.567686,316.568734,316.569550,316.570181,316.570661,316.571019,316.571277,316.571450,316.571550,316.571583,316.571550,316.571450,316.571277,316.571019,316.570661,316.570181,316.569550,316.568734,316.567686,316.566351,316.564659,316.562528,316.559856,316.556520,316.552374,316.547243,316.540919,316.533158,316.523673,316.512126,316.498129,316.481228,316.460904,316.436559,316.407513,316.372995,316.332133,316.283947,316.227340,316.161095,316.083859,315.994144,315.890319,315.770600,315.633052,315.475583,315.295943,315.091722,314.860355,314.599120,314.305149,313.975429,313.606812,313.196026,312.739685,312.234304,311.676312,311.062066,310.387873
309.650000,310.389706,311.065723,311.681775,312.241548,312.748675,313.206720,313.619162,313.989380,314.320640,314.616085,314.878724,315.111424,315.316901,315.497722,315.656293,315.794866,315.915534,316.020234,316.110750,316.188716,316.255626,316.312831,316.361556,316.402901,316.437848,316.467273,316.491954,316.512572,316.529730,316.543951,316.555690,316.565342,316.573245,316.579690,316.584924,316.589157,316.592565,316.595298,316.597480,316.599212,316.600582,316.601658,316.602497,316.603145,316.603640,316.604009,316.604275,316.604453,316.604556,316.604590,316.604556,316.604453,316.604275,316.604009,316.603640,316.603145,316.602497,316.601658,316.600582,316.599212,316.597480,316.595298,316.592565,316.589157,316.584924,316.579690,316.573245,316.565342,316.555690,316.543951,316.529730,316.512572,316.491954,316.467273,316.437848,316.402901,316.361556,316.312831,316.255626,316.188716,316.110750,316.020234,315.915534,315.794866,315.656293,315.497722,315.316901,315.111424,314.878724,314.616085,314.320640,313.989380,313.619162,313.206720,312.748675,312.241548,311.681775,311.065723,310.389706
